# T[K]  Latom_lo  Lmol_lo  Lmol_hi  [erg/s/cm^3]
   1.90546E+05   0.00000E+00   1.73513E-25   0.00000E+00
   2.04174E+05   0.00000E+00   1.73513E-25   0.00000E+00
   2.18776E+05   0.00000E+00   1.73513E-25   0.00000E+00
   2.34423E+05   0.00000E+00   1.73514E-25   0.00000E+00
   2.51189E+05   0.00000E+00   1.73514E-25   0.00000E+00
   2.69153E+05   0.00000E+00   1.73514E-25   0.00000E+00
   2.88403E+05   0.00000E+00   1.73514E-25   0.00000E+00
   3.09030E+05   0.00000E+00   1.73514E-25   0.00000E+00
   3.31131E+05   0.00000E+00   1.73514E-25   0.00000E+00
   3.54813E+05   0.00000E+00   1.73514E-25   0.00000E+00
   3.80189E+05   0.00000E+00   1.73514E-25   0.00000E+00
   4.07380E+05   0.00000E+00   1.73514E-25   0.00000E+00
   4.36516E+05   0.00000E+00   1.73514E-25   0.00000E+00
   4.67735E+05   0.00000E+00   1.73514E-25   0.00000E+00
   5.01187E+05   0.00000E+00   1.73514E-25   0.00000E+00
   5.37032E+05   0.00000E+00   1.73514E-25   0.00000E+00
   5.75440E+05   0.00000E+00   1.73514E-25   0.00000E+00
   6.16595E+05   0.00000E+00   1.73514E-25   0.00000E+00
   6.60693E+05   0.00000E+00   1.73514E-25   0.00000E+00
   7.07946E+05   0.00000E+00   1.73514E-25   0.00000E+00
   7.58578E+05   0.00000E+00   1.73514E-25   0.00000E+00
   8.12831E+05   0.00000E+00   1.73514E-25   0.00000E+00
   8.70964E+05   0.00000E+00   1.73514E-25   0.00000E+00
   9.33254E+05   0.00000E+00   1.73514E-25   0.00000E+00
   1.00000E+06   0.00000E+00   1.73514E-25   3.71033E-11
