rank,local_index,source_id,source_kind,level,position_x_code,position_y_code,position_z_code,position_x_proper_cm,position_y_proper_cm,position_z_proper_cm,mass_code,mass_msun,initial_mass_code,initial_mass_msun,birth_epoch_code,birth_proper_time_code,age_myr,birth_metallicity_mass_fraction,yield_table_index_code
30,4268303,24847,star,11,0.58578426471787326,0.15432263322030737,0.49257422008727825,3.9181205643421314e+24,1.032213938104209e+24,3.2946688694655635e+24,1.8801845580718224e-08,2280339.1398861897,1.8801845673920339e-08,2280339.1511899969,-5.724551871352368,-0.90288412007332064,122.95666524074468,3.7077291820984724e-10,0.008616952907270603
32,4221533,24848,star,11,0.92118601604186545,0.071027917194381132,0.10225631714227715,6.161513871965068e+24,4.7508265374067075e+23,6.8395927163050397e+23,1.8801845580718224e-08,2280339.1398861897,1.8801845673920339e-08,2280339.1511899969,-5.724551871352368,-0.90288412007332064,122.95666524074468,1.3727615393963461e-10,0.008616952907270603
32,4221534,24849,star,11,0.83754318079535384,0.20264979817008777,0.22834682329662159,5.6020541312752482e+24,1.3554586379209322e+24,1.5273376873508112e+24,1.8801845580718224e-08,2280339.1398861897,1.8801845673920339e-08,2280339.1511899969,-5.724551871352368,-0.90288412007332064,122.95666524074468,3.3122339875652366e-11,0.008616952907270603
2,4202721,24850,star,11,0.39769095308542179,0.22610376392444806,0.34958116141479012,2.6600255339519526e+24,1.5123345922140953e+24,2.3382347733522233e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.795424476664177e-10,0.0085951633933084581
3,4769308,24851,star,11,0.35203759826818315,0.0064440170585402532,0.4578158927231521,2.3546650811122355e+24,4.3101935771863499e+22,3.0621817143298595e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.2166742376141998e-10,0.0085951633933084581
3,4769309,24852,star,11,0.48877041777009578,0.38877130687185701,0.27623800074244842,3.2692264720177199e+24,2.6003649193520432e+24,1.8476662084513659e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.3165363721184729e-10,0.0085951633933084581
3,4769310,24853,star,11,0.41438627257399668,0.27611674587726542,0.34309219831413823,2.7716950999618084e+24,1.8468551740664992e+24,2.2948322081123284e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.6580214853224907e-10,0.0085951633933084581
3,4769311,24854,star,11,0.41446428326072643,0.27629894863758575,0.34356120206877733,2.7722168880915417e+24,1.8480738691136166e+24,2.2979692217989117e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.9373451408223772e-10,0.0085951633933084581
3,4769312,24855,star,11,0.41401684581274889,0.2758586709851597,0.34271035345299805,2.7692241244210768e+24,1.8451289949886322e+24,2.2922781719373513e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.1927954675368131e-10,0.0085951633933084581
3,4769313,24856,star,11,0.49642037398054195,0.39669348499070023,0.28395955054946459,3.3203945428413738e+24,2.6533537940476967e+24,1.8993131455742555e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,2.5612678482520766e-10,0.0085951633933084581
3,4769314,24857,star,11,0.41356341480317671,0.27538746938491826,0.34238228193571257,2.7661912717650385e+24,1.8419772806271236e+24,2.2900838081828551e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.5613022194344938e-10,0.0085951633933084581
3,4769315,24858,star,11,0.42763210242991495,0.28875518643136794,0.31299405455237023,2.8602921509174974e+24,1.9313895953864267e+24,2.0935155065134797e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,5.9254294345069779e-11,0.0085951633933084581
3,4769316,24859,star,11,0.30270997199968158,0.11050262402091621,0.29253860905356732,2.0247286206887331e+24,7.3911613825721827e+23,1.9566956796780152e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,2.3938622448267446e-11,0.0085951633933084581
3,4769317,24860,star,11,0.48760000233831446,0.38343407034233962,0.29899626508854171,3.2613979435844848e+24,2.5646658788304752e+24,1.9998888421305217e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.1179497294631753e-10,0.0085951633933084581
4,4246175,24861,star,11,0.24950300038434339,0.42939173288495863,0.41627065155510773,1.6688444800438334e+24,2.8720617471439683e+24,2.7842990985353467e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.022261870055156e-10,0.0085951633933084581
4,4246176,24862,star,11,0.22798073581192116,0.4073398393224289,0.47956018280019069,1.524889047145626e+24,2.7245637980625862e+24,3.2076222036692208e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,6.1975350476563986e-11,0.0085951633933084581
5,4207214,24863,star,11,0.34303272213121511,0.087705879919936738,0.52882371791121785,2.2944343912547656e+24,5.8663612600371138e+23,3.5371299791702735e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,3.42154190202599e-11,0.0085951633933084581
9,4090964,24864,star,11,0.071702162671289232,0.60118795798233293,0.58322426703559715,4.7959246260308637e+23,4.0211508623228487e+24,3.900997571855426e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,4.963302259208111e-11,0.0085951633933084581
9,4090965,24865,star,11,0.035262765868527904,0.53321426747911493,0.65938981615635206,2.3586118034700665e+23,3.5664969382828165e+24,4.4104441757995746e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,5.3765259091567849e-11,0.0085951633933084581
12,4555346,24866,star,11,0.38891445771781474,0.826578530561207,0.66619565256941682,2.6013224088360259e+24,5.5287151494165937e+24,4.4559662036410368e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.0314412811969081e-10,0.0085951633933084581
12,4555347,24867,star,11,0.44400349293701585,0.9289181822165451,0.60149920310886495,2.9697950612485583e+24,6.2132318185208945e+24,4.0232326798182428e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,2.1092996640371044e-10,0.0085951633933084581
16,3979862,24868,star,11,0.35534658487155779,0.90313796079492226,0.43690371282801482,2.3767978170676117e+24,6.040796296112311e+24,2.9223069395579188e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,5.0358750827276801e-11,0.0085951633933084581
18,4113367,24869,star,11,0.70139672829491306,0.5099295685291193,0.055869333945638089,4.6914147586708615e+24,3.4107531546316236e+24,3.7369181699329355e+23,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,8.4233694225111959e-11,0.0085951633933084581
18,4265877,24870,star,11,0.74683009212243601,0.53507521116381485,0.020113998110872791,4.9953037632783696e+24,3.5789441857752309e+24,1.3453599622944066e+23,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,4.0022927987809993e-11,0.0085951633933084581
19,4148527,24871,star,11,0.98664228386787578,0.66827370040763556,0.40705510148098512,6.599329573890241e+24,4.4698655902565734e+24,2.7226592791821679e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.2044253384861452e-10,0.0085951633933084581
22,3932780,24872,star,11,0.56720336215989475,0.94453645761040572,0.99278353139014375,3.7938389460034823e+24,6.3176973866250771e+24,6.6404063826353548e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.869778566979373e-10,0.0085951633933084581
18,4135059,24873,star,11,0.64238998917151457,0.53601466389793928,0.0032048249140313526,4.2967378581134389e+24,3.5852278797876903e+24,2.143603226834699e+22,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.4226194724992166e-10,0.0085951633933084581
24,4031375,24874,star,11,0.98747090168636686,0.46177124410536557,0.72694090730103755,6.6048719291738431e+24,3.0886377742196103e+24,4.8622714700769557e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,2.9255186920022948e-11,0.0085951633933084581
24,4031376,24875,star,11,0.98864247693920904,0.30275262364304145,0.60471319446881322,6.612708215273208e+24,2.0250139036692033e+24,4.0447300234641946e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,2.3470143075151626e-11,0.0085951633933084581
26,4159354,24876,star,11,0.72247272109038596,0.37915688860590757,0.96017163462848798,4.8323852246932637e+24,2.5360572002975784e+24,6.4222760042005801e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.100903424177325e-10,0.0085951633933084581
26,4159355,24877,star,11,0.98082845031707455,0.39009528918870084,0.79364402736336581,6.5604427307893467e+24,2.6092206067695765e+24,5.3084269613786268e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.2780305951100858e-10,0.0085951633933084581
27,4152814,24878,star,11,0.74928243985092391,0.21491239534738285,0.79258938317351169,5.0117067202108742e+24,1.4374791650440768e+24,5.3013727891565001e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,2.1703799521587313e-11,0.0085951633933084581
27,4114756,24879,star,11,0.61305160934485869,0.11220331915136326,0.83743179727158312,4.1005029705500728e+24,7.5049153525169112e+23,5.601309123084861e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,5.9359285087655693e-11,0.0085951633933084581
28,4107925,24880,star,11,0.76512580508011674,0.23671179845980861,0.54208233488586599,5.1176778410684494e+24,1.583288287565174e+24,3.6258125590072793e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,5.9502300410556231e-11,0.0085951633933084581
30,4269123,24881,star,11,0.58491311028708126,0.15468396827223613,0.49296514004119463,3.9122936954834263e+24,1.0346307908311453e+24,3.2972836059866769e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,3.2278284926946389e-10,0.0085951633933084581
30,4269124,24882,star,11,0.58526805106270208,0.15456986049916419,0.49260164491928427,3.9146677789743058e+24,1.0338675610225743e+24,3.2948523052536657e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,3.3212572293207753e-10,0.0085951633933084581
30,4269125,24883,star,11,0.56548599525961518,0.12182453829148528,0.49766572983182233,3.7823520369589952e+24,8.1484474314318316e+23,3.328724323384686e+24,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.6804018768418213e-10,0.0085951633933084581
32,4222039,24884,star,11,0.86654648644963572,0.029422052264092745,0.10844407103117745,5.7960478166001226e+24,1.9679454530348599e+23,7.2534714634725641e+23,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.0174909108160298e-10,0.0085951633933084581
32,4222040,24885,star,11,0.86527407332302098,0.030274474378918958,0.10847948145103212,5.7875370587358277e+24,2.0249611978877738e+23,7.2558399513712852e+23,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.3521038172017624e-10,0.0085951633933084581
32,4222041,24886,star,11,0.89636530869808506,0.057170129895403238,0.10871979327724146,5.9954962273770526e+24,3.8239241833710474e+23,7.2719136284028611e+23,1.8801845580739572e-08,2280339.1398887788,1.8801845673920339e-08,2280339.1511899969,-5.7233710536009914,-0.90286233055935849,122.64575274210733,1.63925270978572e-10,0.0085951633933084581
2,4202769,24887,star,11,0.2911421636675991,0.094573504384355189,0.15309326631492001,1.9473553103419116e+24,6.3257143403930137e+23,1.0239911024235003e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,4.6724002735916972e-11,0.0085753478648138426
3,4769595,24888,star,11,0.38580903110435966,0.28890096878347027,0.34712142798538104,2.5805512194953665e+24,1.9323646861597602e+24,2.3217824158666408e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.9939140450189642e-10,0.0085753478648138426
3,4769596,24889,star,11,0.38581428710567683,0.28781471455209007,0.34813489124214275,2.5805863751799546e+24,1.9250990846432628e+24,2.3285611422112886e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,3.1327887598217573e-10,0.0085753478648138426
3,4769597,24890,star,11,0.42629666053559345,0.010225252993538962,0.3903144839832543,2.8513598141106271e+24,6.8393394023449145e+22,2.6106867295111123e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,2.7267597138575606e-11,0.0085753478648138426
3,4769598,24891,star,11,0.42474553913831359,0.12045066708097457,0.46196814941652464,2.8409848672052159e+24,8.0565536513001287e+23,3.0899548098508967e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.1999273342773513e-10,0.0085753478648138426
3,4769599,24892,star,11,0.48794982981169077,0.38933084763994386,0.27627975465972959,3.2637378258584952e+24,2.6041075056966672e+24,1.8479454868338604e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.7127355613533673e-10,0.0085753478648138426
3,4769600,24893,star,11,0.48723296543019851,0.38921259903608707,0.27661518281758968,3.2589429529946395e+24,2.603316579216764e+24,1.8501890567662211e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.9660767462672398e-10,0.0085753478648138426
3,4769601,24894,star,11,0.48665649821004164,0.38660839859616253,0.27711957808704396,3.2550871511132874e+24,2.5858979288502309e+24,1.8535627927930116e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.1219744208352452e-10,0.0085753478648138426
3,4769602,24895,star,11,0.49563057854002629,0.39581974376713158,0.28348371551888341,3.315111857826612e+24,2.6475096229728269e+24,1.8961304397030888e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.9376160556738391e-10,0.0085753478648138426
3,4769603,24896,star,11,0.40903571732255539,0.27665936329645674,0.34390538645791713,2.7359069748379325e+24,1.850484565630521e+24,2.3002713593164901e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.4578693849060808e-10,0.0085753478648138426
4,4246234,24897,star,11,0.12441846849470854,0.32008643070408727,0.3650303120350763,8.3219469923429148e+23,2.1409541055401638e+24,2.4415691208122318e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.1158635580972878e-10,0.0085753478648138426
5,4207241,24898,star,11,0.18816714849413954,0.056703488615783143,0.47481688772928438,1.2585889011607186e+24,3.7927120647810916e+23,3.1758958445308245e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,6.9255385643149476e-11,0.0085753478648138426
7,3921762,24899,star,11,0.3846921089441388,0.44246153222362294,0.82781616559788163,2.5730804901700603e+24,2.959481387180406e+24,5.5369932879403056e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,9.9999999999999953e-51,0.0085753478648138426
9,4090991,24900,star,11,0.11338475579031455,0.62621324530361833,0.56895450908091683,7.5839378095774759e+23,4.1885368758910396e+24,3.8055517986280666e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.2630999990384493e-10,0.0085753478648138426
9,4090992,24901,star,11,0.1134894400528228,0.62674565106694202,0.56890288555323254,7.5909397996683863e+23,4.1920979650077941e+24,3.8052065056292506e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.4518206277455308e-10,0.0085753478648138426
9,4090993,24902,star,11,0.11363446783273838,0.6264314905629681,0.56804434640911339,7.6006402365205399e+23,4.1899966475002007e+24,3.7994640163230791e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.0660605791472547e-10,0.0085753478648138426
12,4555426,24903,star,11,0.38922619761944188,0.82470959460946558,0.66769708116267013,2.6034075357212276e+24,5.5162144442474585e+24,4.4660087715306851e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,2.1920944304994755e-10,0.0085753478648138426
12,4555427,24904,star,11,0.39015111423845344,0.82599658283513555,0.66677973383857947,2.6095940023839951e+24,5.524822690212366e+24,4.4598729334215908e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.7920471334777481e-10,0.0085753478648138426
12,4555428,24905,star,11,0.1361495071829483,0.8099848786635957,0.52080506968517359,9.1065980438289495e+23,5.4177256048802982e+24,3.4834958472807437e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,7.4750701837238648e-11,0.0085753478648138426
13,4007356,24906,star,11,0.18675217620152806,0.93185141282529638,0.080385427556319874,1.2491246113674011e+24,6.2328512447505164e+24,5.3767199932135973e+23,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,8.1535138584926496e-11,0.0085753478648138426
22,3932790,24907,star,11,0.503632453184234,0.88121178314414295,0.90951014697611898,3.3686337966787223e+24,5.8941392199064263e+24,6.0834177784909615e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.8193228841737858e-10,0.0085753478648138426
24,4031391,24908,star,11,0.96847514194195927,0.61403953230170683,0.64179698165119092,6.4778154659455047e+24,4.1071108661293042e+24,4.2927714235399382e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.9426207198978602e-10,0.0085753478648138426
24,4031392,24909,star,11,0.88058610288782424,0.66887220048027807,0.62007317624977332,5.8899542480206323e+24,4.4738687627274322e+24,4.1474679495381995e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,2.8857287875877413e-11,0.0085753478648138426
26,4159371,24910,star,11,0.6260996591529483,0.34082653305865468,0.92335572015863687,4.1877771350451854e+24,2.2796779095691591e+24,6.1760263176391658e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.8874457418104818e-10,0.0085753478648138426
27,4114774,24911,star,11,0.63618203603874313,0.010736941889935911,0.9762601866474272,4.2552148772192718e+24,7.1815914750399708e+22,6.5298870998080283e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.4886791869813092e-10,0.0085753478648138426
28,4107944,24912,star,11,0.88611459924745761,0.21435811450335288,0.73037462262288921,5.9269325633855948e+24,1.4337717606219714e+24,4.8852384758928657e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,3.2924397772360768e-11,0.0085753478648138426
29,4137446,24913,star,11,0.70593164154811316,0.47984781574841212,0.39260580480475371,4.7217473195555904e+24,3.2095460869779533e+24,2.6260126297971944e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.529435636980591e-10,0.0085753478648138426
30,4269218,24914,star,11,0.56446096055257799,0.1217846863796344,0.49684473880873309,3.7754959129442248e+24,8.1457818665685202e+23,3.3232329812567858e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,2.0480467527799087e-10,0.0085753478648138426
30,4269219,24915,star,11,0.59778099620334268,0.4787292901006644,0.32156756169785738,3.998362802260125e+24,3.2020646324457196e+24,2.1508609093836746e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,4.194302597178288e-11,0.0085753478648138426
30,4269220,24916,star,11,0.57968069003808997,0.18905093224968161,0.2633154856595496,3.8772957369965648e+24,1.264500243468093e+24,1.7612317049337395e+24,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,2.2621779091576178e-11,0.0085753478648138426
31,4214581,24917,star,11,0.72142634730759381,0.27821310301057234,0.04852214106326494,4.8253863705360581e+24,1.8608770256062825e+24,3.2454883167176233e+23,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.4776251128845439e-11,0.0085753478648138426
32,4222099,24918,star,11,0.92141894509852373,0.06996040736510363,0.10239239603993139,6.1630718587221292e+24,4.6794242743782872e+23,6.8486945915069775e+23,1.880184558098082e-08,2280339.1399180382,1.8801845673920339e-08,2280339.1511899969,-5.7222972101072829,-0.90284251503086388,122.36300685402631,1.7349934290609327e-10,0.0085753478648138426
2,4203341,24919,star,11,0.39760657250086628,0.22608318423045592,0.34988517900103128,2.6594611396459067e+24,1.5121969413294692e+24,2.3402682481795931e+24,1.880184558115524e-08,2280339.1399391922,1.8801845673920339e-08,2280339.1511899969,-5.7213582626053956,-0.90282518872485429,122.11577944441285,1.4527181789678508e-10,0.0085580215588042519
2,4203342,24920,star,11,0.41113282578833144,0.39956205920658888,0.11909683687860763,2.7499338517964156e+24,2.6725407546790615e+24,7.9660003490690385e+23,1.880184558115524e-08,2280339.1399391922,1.8801845673920339e-08,2280339.1511899969,-5.7213582626053956,-0.90282518872485429,122.11577944441285,4.6986735152160268e-11,0.0085580215588042519
3,4770922,24921,star,11,0.41413668843683188,0.27567351582424487,0.34334437935881601,2.77002571278421e+24,1.8438905522934806e+24,2.2965189651602753e+24,1.880184558115524e-08,2280339.1399391922,1.8801845673920339e-08,2280339.1511899969,-5.7213582626053956,-0.90282518872485429,122.11577944441285,1.5445199889776466e-10,0.0085580215588042519
3,4770923,24922,star,11,0.3874027907095699,0.2859789287364804,0.34655291222165419,2.5912113595160269e+24,1.9128201099607796e+24,2.317979798693092e+24,1.880184558115524e-08,2280339.1399391922,1.8801845673920339e-08,2280339.1511899969,-5.7213582626053956,-0.90282518872485429,122.11577944441285,3.7286794961803577e-11,0.0085580215588042519
3,4770924,24923,star,11,0.49911575606869363,0.39589522784079434,0.29519471452075702,3.3384230776184776e+24,2.6480145114089154e+24,1.9744615059025718e+24,1.880184558115524e-08,2280339.1399391922,1.8801845673920339e-08,2280339.1511899969,-5.7213582626053956,-0.90282518872485429,122.11577944441285,5.0044322526168886e-11,0.0085580215588042519
3,4770925,24924,star,11,0.38717671501579604,0.28576760562867609,0.34678934014576318,2.589699212675927e+24,1.9114066383735777e+24,2.319561188237385e+24,1.880184558115524e-08,2280339.1399391922,1.8801845673920339e-08,2280339.1511899969,-5.7213582626053956,-0.90282518872485429,122.11577944441285,7.0224645549782315e-11,0.0085580215588042519
3,4770926,24925,star,11,0.48838217930463246,0.38385673678824472,0.29881019678330933,3.2666296711013741e+24,2.5674929573187574e+24,1.998644291709806e+24,1.880184558115524e-08,2280339.1399391922,1.8801845673920339e-08,2280339.1511899969,-5.7213582626053956,-0.90282518872485429,122.11577944441285,1.4306221221775411e-10,0.0085580215588042519
4,4339186,24926,star,11,0.14228324080804039,0.18451423946791196,0.49968432017782083,9.5168635511184777e+23,1.2341557798951168e+24,3.3422260181586967e+24,1.880184558115524e-08,2280339.1399391922,1.8801845673920339e-08,2280339.1511899969,-5.7213582626053956,-0.90282518872485429,122.11577944441285,9.9764693362096272e-11,0.0085580215588042519
6,3782546,24927,star,11,0.48622238693436931,0.1134201140621679,0.7608053382437211,3.2521835218783099e+24,7.5863028094658719e+23,5.0887796425697359e+24,1.880184558115524e-08,2280339.1399391922,1.8801845673920339e-08,2280339.1511899969,-5.7213582626053956,-0.90282518872485429,122.11577944441285,7.4425723682032117e-11,0.0085580215588042519
7,3922018,24928,star,11,0.29382688729801065,0.36187045519447031,0.97787963940097478,1.9653125541592358e+24,2.4204338653722136e+24,6.5407190929475354e+24,1.880184558115524e-08,2280339.1399391922,1.8801845673920339e-08,2280339.1511899969,-5.7213582626053956,-0.90282518872485429,122.11577944441285,1.0670045702128579e-10,0.0085580215588042519
