source_id,source_kind,x_code,y_code,z_code,q_group_0_s,q_group_1_s,q_group_2_s,q_group_3_s,q_group_4_s,q_group_5_s,q_group_6_s,q_group_7_s,q_group_8_s
33657,star,0.065611450422127932,0.59865975399502513,0.58390725331784443,4.1126077793590383e+51,1.5990362395219118e+52,1.0526856858272856e+52,2.1980915591601206e+51,2.7959460404112931e+49,5.5315246307823563e+48,1.0855433157005114e+46,2.9932367109204468e+39,58759.430376352553
33658,star,0.39011468488117118,0.8255174824603172,0.66659230363028332,4.1126077793590383e+51,1.5990362395219118e+52,1.0526856858272856e+52,2.1980915591601206e+51,2.7959460404112931e+49,5.5315246307823563e+48,1.0855433157005114e+46,2.9932367109204468e+39,58759.430376352553
33659,star,0.38954483326020267,0.82611139490804375,0.6668503989842649,4.1126077793590383e+51,1.5990362395219118e+52,1.0526856858272856e+52,2.1980915591601206e+51,2.7959460404112931e+49,5.5315246307823563e+48,1.0855433157005114e+46,2.9932367109204468e+39,58759.430376352553
33660,star,0.13606386838671508,0.80981312598873068,0.52071603264244448,4.1126077793590383e+51,1.5990362395219118e+52,1.0526856858272856e+52,2.1980915591601206e+51,2.7959460404112931e+49,5.5315246307823563e+48,1.0855433157005114e+46,2.9932367109204468e+39,58759.430376352553
33661,star,0.73682694540411675,0.4904017322618367,0.39598311550248594,4.1126077793590383e+51,1.5990362395219118e+52,1.0526856858272856e+52,2.1980915591601206e+51,2.7959460404112931e+49,5.5315246307823563e+48,1.0855433157005114e+46,2.9932367109204468e+39,58759.430376352553
33662,star,0.70615517581664455,0.49473113590793816,0.33346138081877774,4.1126077793590383e+51,1.5990362395219118e+52,1.0526856858272856e+52,2.1980915591601206e+51,2.7959460404112931e+49,5.5315246307823563e+48,1.0855433157005114e+46,2.9932367109204468e+39,58759.430376352553
33663,star,0.72155047896033908,0.27804512525164038,0.048873974872770981,4.1126077793590383e+51,1.5990362395219118e+52,1.0526856858272856e+52,2.1980915591601206e+51,2.7959460404112931e+49,5.5315246307823563e+48,1.0855433157005114e+46,2.9932367109204468e+39,58759.430376352553
33664,star,0.73286770812739122,0.38270433791641284,0.034242499124606064,4.1126077793590383e+51,1.5990362395219118e+52,1.0526856858272856e+52,2.1980915591601206e+51,2.7959460404112931e+49,5.5315246307823563e+48,1.0855433157005114e+46,2.9932367109204468e+39,58759.430376352553
33665,star,0.48658785511213359,0.38897148325648079,0.27653986979395695,8.1894719376218765e+51,3.1990404257896909e+52,2.1094087484963107e+52,4.4083584981813437e+51,5.616499991415373e+49,1.1114768786630119e+49,2.1531316760618947e+46,5.9028803508693296e+39,116705.51590658724
33666,star,0.41377486174683131,0.27578062365083561,0.34375599003695995,4.0947359688109383e+51,1.5995202128948454e+52,1.0547043742481554e+52,2.2041792490906719e+51,2.8082499957076865e+49,5.5573843933150595e+48,1.0765658380309473e+46,2.9514401754346648e+39,58352.757953293622
33667,star,0.99270484576985851,0.34685144622784514,0.79613861295345512,4.0947359688109383e+51,1.5995202128948454e+52,1.0547043742481554e+52,2.2041792490906719e+51,2.8082499957076865e+49,5.5573843933150595e+48,1.0765658380309473e+46,2.9514401754346648e+39,58352.757953293622
33668,star,0.57993812474977113,0.3639965306307516,0.96991994121221459,4.0947359688109383e+51,1.5995202128948454e+52,1.0547043742481554e+52,2.2041792490906719e+51,2.8082499957076865e+49,5.5573843933150595e+48,1.0765658380309473e+46,2.9514401754346648e+39,58352.757953293622
33669,star,0.63770720564278449,0.010222149252057338,0.97519718543362266,4.0947359688109383e+51,1.5995202128948454e+52,1.0547043742481554e+52,2.2041792490906719e+51,2.8082499957076865e+49,5.5573843933150595e+48,1.0765658380309473e+46,2.9514401754346648e+39,58352.757953293622
33670,star,0.62845861274525083,0.19068283909586189,0.87863207338684179,4.0947359688109383e+51,1.5995202128948454e+52,1.0547043742481554e+52,2.2041792490906719e+51,2.8082499957076865e+49,5.5573843933150595e+48,1.0765658380309473e+46,2.9514401754346648e+39,58352.757953293622
33671,star,0.59673320450897227,0.4787718286179492,0.32118319097272835,4.0947359688109383e+51,1.5995202128948454e+52,1.0547043742481554e+52,2.2041792490906719e+51,2.8082499957076865e+49,5.5573843933150595e+48,1.0765658380309473e+46,2.9514401754346648e+39,58352.757953293622
33672,star,0.5651985858107671,0.12145665596016081,0.49711384793024688,4.0947359688109383e+51,1.5995202128948454e+52,1.0547043742481554e+52,2.2041792490906719e+51,2.8082499957076865e+49,5.5573843933150595e+48,1.0765658380309473e+46,2.9514401754346648e+39,58352.757953293622
33673,star,0.77691643634722263,0.033168528345812014,0.042294852855128233,4.0947359688109383e+51,1.5995202128948454e+52,1.0547043742481554e+52,2.2041792490906719e+51,2.8082499957076865e+49,5.5573843933150595e+48,1.0765658380309473e+46,2.9514401754346648e+39,58352.757953293622
33674,star,0.82440921758000985,0.029497515008148872,0.075304873415834986,4.0947359688109383e+51,1.5995202128948454e+52,1.0547043742481554e+52,2.2041792490906719e+51,2.8082499957076865e+49,5.5573843933150595e+48,1.0765658380309473e+46,2.9514401754346648e+39,58352.757953293622
33675,star,0.90008460810072333,0.055233716177004517,0.11290454452228954,4.0947359688109383e+51,1.5995202128948454e+52,1.0547043742481554e+52,2.2041792490906719e+51,2.8082499957076865e+49,5.5573843933150595e+48,1.0765658380309473e+46,2.9514401754346648e+39,58352.757953293622
33676,star,0.32943348080519969,0.11819394895131174,0.23563125841949156,4.0769114427970676e+51,1.6000029057900428e+52,1.0567177217025085e+52,2.2102508324503691e+51,2.8205213976825369e+49,5.5831757371039922e+48,1.0676121126191081e+46,2.9097542235804336e+39,57947.161488154918
33677,star,0.48703048057742221,0.38901759855038465,0.27673360831182914,4.0769114427970676e+51,1.6000029057900428e+52,1.0567177217025085e+52,2.2102508324503691e+51,2.8205213976825369e+49,5.5831757371039922e+48,1.0676121126191081e+46,2.9097542235804336e+39,57947.161488154918
33678,star,0.4882926312962122,0.38870804292094541,0.27691937833172098,4.0769114427970676e+51,1.6000029057900428e+52,1.0567177217025085e+52,2.2102508324503691e+51,2.8205213976825369e+49,5.5831757371039922e+48,1.0676121126191081e+46,2.9097542235804336e+39,57947.161488154918
33679,star,0.31117622835583658,0.2019444478102915,0.95250007201647202,4.0769114427970676e+51,1.6000029057900428e+52,1.0567177217025085e+52,2.2102508324503691e+51,2.8205213976825369e+49,5.5831757371039922e+48,1.0676121126191081e+46,2.9097542235804336e+39,57947.161488154918
33680,star,0.40895305853733005,0.66135094526466276,0.971570228534958,4.0769114427970676e+51,1.6000029057900428e+52,1.0567177217025085e+52,2.2102508324503691e+51,2.8205213976825369e+49,5.5831757371039922e+48,1.0676121126191081e+46,2.9097542235804336e+39,57947.161488154918
33681,star,0.39014562304216965,0.82579632128128322,0.6666832798634188,4.0769114427970676e+51,1.6000029057900428e+52,1.0567177217025085e+52,2.2102508324503691e+51,2.8205213976825369e+49,5.5831757371039922e+48,1.0676121126191081e+46,2.9097542235804336e+39,57947.161488154918
33682,star,0.39218232050207552,0.93639487231190566,0.56514758817906818,4.0769114427970676e+51,1.6000029057900428e+52,1.0567177217025085e+52,2.2102508324503691e+51,2.8205213976825369e+49,5.5831757371039922e+48,1.0676121126191081e+46,2.9097542235804336e+39,57947.161488154918
33683,star,0.39097694224282586,0.8249373526826117,0.66784225700885735,4.0769114427970676e+51,1.6000029057900428e+52,1.0567177217025085e+52,2.2102508324503691e+51,2.8205213976825369e+49,5.5831757371039922e+48,1.0676121126191081e+46,2.9097542235804336e+39,57947.161488154918
33684,star,0.81741780539256026,0.52261986997781174,0.38869970245465152,4.0769114427970676e+51,1.6000029057900428e+52,1.0567177217025085e+52,2.2102508324503691e+51,2.8205213976825369e+49,5.5831757371039922e+48,1.0676121126191081e+46,2.9097542235804336e+39,57947.161488154918
33685,star,0.53414022715258802,0.059502743415915951,0.63530180837026473,4.0769114427970676e+51,1.6000029057900428e+52,1.0567177217025085e+52,2.2102508324503691e+51,2.8205213976825369e+49,5.5831757371039922e+48,1.0676121126191081e+46,2.9097542235804336e+39,57947.161488154918
33686,star,0.48702213246441084,0.3890178831874615,0.27673725577879049,4.0591307878583109e+51,1.600484410644883e+52,1.0587261137534287e+52,2.216307471968675e+51,2.8327625963522683e+49,5.608903601281757e+48,1.0586804247952416e+46,2.8681708723520809e+39,57542.563307793855
33687,star,0.41366714654968839,0.27569863727538213,0.34267484146938282,4.0591307878583109e+51,1.600484410644883e+52,1.0587261137534287e+52,2.216307471968675e+51,2.8327625963522683e+49,5.608903601281757e+48,1.0586804247952416e+46,2.8681708723520809e+39,57542.563307793855
33688,star,0.4137656405363242,0.27606011624221671,0.34289798429946,4.0591307878583109e+51,1.600484410644883e+52,1.0587261137534287e+52,2.216307471968675e+51,2.8327625963522683e+49,5.608903601281757e+48,1.0586804247952416e+46,2.8681708723520809e+39,57542.563307793855
33689,star,0.47958206673931064,0.012897213572023263,0.48881983745191671,4.0591307878583109e+51,1.600484410644883e+52,1.0587261137534287e+52,2.216307471968675e+51,2.8327625963522683e+49,5.608903601281757e+48,1.0586804247952416e+46,2.8681708723520809e+39,57542.563307793855
33690,star,0.40980709906802992,0.27668930362825511,0.34462954266246093,4.0591307878583109e+51,1.600484410644883e+52,1.0587261137534287e+52,2.216307471968675e+51,2.8327625963522683e+49,5.608903601281757e+48,1.0586804247952416e+46,2.8681708723520809e+39,57542.563307793855
33691,star,0.41380703629181081,0.2765961231744048,0.34399896073174746,4.0591307878583109e+51,1.600484410644883e+52,1.0587261137534287e+52,2.216307471968675e+51,2.8327625963522683e+49,5.608903601281757e+48,1.0586804247952416e+46,2.8681708723520809e+39,57542.563307793855
33692,star,0.22765621540178882,0.40753376574829336,0.47903437989364794,4.0591307878583109e+51,1.600484410644883e+52,1.0587261137534287e+52,2.216307471968675e+51,2.8327625963522683e+49,5.608903601281757e+48,1.0586804247952416e+46,2.8681708723520809e+39,57542.563307793855
33693,star,0.62340357949400416,0.9445883880915863,0.98575848193208315,4.0591307878583109e+51,1.600484410644883e+52,1.0587261137534287e+52,2.216307471968675e+51,2.8327625963522683e+49,5.608903601281757e+48,1.0586804247952416e+46,2.8681708723520809e+39,57542.563307793855
33694,star,0.63633285326988509,0.010080970222406506,0.9758444663016399,4.0591307878583109e+51,1.600484410644883e+52,1.0587261137534287e+52,2.216307471968675e+51,2.8327625963522683e+49,5.608903601281757e+48,1.0586804247952416e+46,2.8681708723520809e+39,57542.563307793855
33695,star,0.62802125645769458,0.19057772999562136,0.87833690606518611,4.0591307878583109e+51,1.600484410644883e+52,1.0587261137534287e+52,2.216307471968675e+51,2.8327625963522683e+49,5.608903601281757e+48,1.0586804247952416e+46,2.8681708723520809e+39,57542.563307793855
33696,star,0.77711659889202755,0.03333032134101821,0.042577747471526782,4.0591307878583109e+51,1.600484410644883e+52,1.0587261137534287e+52,2.216307471968675e+51,2.8327625963522683e+49,5.608903601281757e+48,1.0586804247952416e+46,2.8681708723520809e+39,57542.563307793855
33697,star,0.48701420573761023,0.3890181320212433,0.27674098142074033,4.0413733759411362e+51,1.600965286072529e+52,1.060731880417379e+52,2.2223561941968951e+51,2.8449877932242102e+49,5.6345978337792218e+48,1.0497604125487694e+46,2.8266418792299635e+39,57138.494021574799
33698,star,0.23313210159824133,0.4076536562744616,0.47837098208267298,4.0413733759411362e+51,1.600965286072529e+52,1.060731880417379e+52,2.2223561941968951e+51,2.8449877932242102e+49,5.6345978337792218e+48,1.0497604125487694e+46,2.8266418792299635e+39,57138.494021574799
33699,star,0.38984973079763496,0.82651819671768156,0.66646504698850262,4.0413733759411362e+51,1.600965286072529e+52,1.060731880417379e+52,2.2223561941968951e+51,2.8449877932242102e+49,5.6345978337792218e+48,1.0497604125487694e+46,2.8266418792299635e+39,57138.494021574799
33700,star,0.11916009803039691,0.9595658937226661,0.53429831762423374,4.0413733759411362e+51,1.600965286072529e+52,1.060731880417379e+52,2.2223561941968951e+51,2.8449877932242102e+49,5.6345978337792218e+48,1.0497604125487694e+46,2.8266418792299635e+39,57138.494021574799
33701,star,0.00061700022087750133,0.5775754089948586,0.30048435548391705,4.0413733759411362e+51,1.600965286072529e+52,1.060731880417379e+52,2.2223561941968951e+51,2.8449877932242102e+49,5.6345978337792218e+48,1.0497604125487694e+46,2.8266418792299635e+39,57138.494021574799
33702,star,0.27116608811813847,0.048980168895080112,0.21456599841170199,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33703,star,0.48700673538409139,0.38901834771147037,0.2767447684705856,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33704,star,0.47856694468126282,0.012980625543130868,0.4882642496721788,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33705,star,0.41452608109175643,0.27612490416785074,0.34330022536149801,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33706,star,0.41331059680923188,0.27573835517364204,0.34338029199357067,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33707,star,0.49477941807978709,0.3967390011439359,0.28514070741057268,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33708,star,0.40927318814741181,0.27730984096208311,0.34410012638196774,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33709,star,0.27419167758634866,0.093694184180865919,0.30366324817474116,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33710,star,0.46485990700245078,0.98901577558486597,0.36924961982517407,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33711,star,0.95596112255359955,0.50466073660319377,0.23358006948248286,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33712,star,0.62268119702049318,0.94478237641443319,0.98556340206872961,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33713,star,0.94657379395256558,0.28068186007378382,0.67331915690066246,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33714,star,0.57236975931021061,0.43965222002989451,0.56307820553747567,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33715,star,0.5793813714318149,0.36380694299809824,0.97009307794635569,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33716,star,0.63690061484028049,0.010385965980923145,0.97581106525697603,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33717,star,0.56468577125734498,0.12130923625466057,0.49698538496920819,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33718,star,0.60005379140161619,0.4797931380675125,0.32125063571686224,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33719,star,0.77704189361628462,0.033167819086373999,0.041974259092444829,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33720,star,0.8251306093980193,0.02936379520300151,0.075324771793509368,4.0236222894239466e+51,1.6014459902066655e+52,1.0627369326035397e+52,2.2284027617987741e+51,2.8572086353365491e+49,5.6602829136874166e+48,1.0408435777160769e+46,2.7851276792259897e+39,56734.568669610839
33721,star,0.48764181886580399,0.38897778146196593,0.2765929846021703,4.0058543594961359e+51,1.6019271504648316e+52,1.0647438873164697e+52,2.2344550667858467e+51,2.869441073396077e+49,5.6859923653064506e+48,1.0319182819978849e+46,2.7435740877900292e+39,56330.260046428157
33722,star,0.48762280856158308,0.38895418772028451,0.27713402424219485,4.0058543594961359e+51,1.6019271504648316e+52,1.0647438873164697e+52,2.2344550667858467e+51,2.869441073396077e+49,5.6859923653064506e+48,1.0319182819978849e+46,2.7435740877900292e+39,56330.260046428157
33723,star,0.48669495280892172,0.38854560631367663,0.27786369933604094,4.0058543594961359e+51,1.6019271504648316e+52,1.0647438873164697e+52,2.2344550667858467e+51,2.869441073396077e+49,5.6859923653064506e+48,1.0319182819978849e+46,2.7435740877900292e+39,56330.260046428157
33724,star,0.48049626400405299,0.4590530532921665,0.27139658154705909,4.0058543594961359e+51,1.6019271504648316e+52,1.0647438873164697e+52,2.2344550667858467e+51,2.869441073396077e+49,5.6859923653064506e+48,1.0319182819978849e+46,2.7435740877900292e+39,56330.260046428157
33725,star,0.48834642136572443,0.38387552553611387,0.2980685557843778,4.0058543594961359e+51,1.6019271504648316e+52,1.0647438873164697e+52,2.2344550667858467e+51,2.869441073396077e+49,5.6859923653064506e+48,1.0319182819978849e+46,2.7435740877900292e+39,56330.260046428157
33726,star,0.35095441193643601,0.29779962721395253,0.3510742198183151,4.0058543594961359e+51,1.6019271504648316e+52,1.0647438873164697e+52,2.2344550667858467e+51,2.869441073396077e+49,5.6859923653064506e+48,1.0319182819978849e+46,2.7435740877900292e+39,56330.260046428157
33727,star,0.1688194325875039,0.43861627670944919,0.37952739636455918,4.0058543594961359e+51,1.6019271504648316e+52,1.0647438873164697e+52,2.2344550667858467e+51,2.869441073396077e+49,5.6859923653064506e+48,1.0319182819978849e+46,2.7435740877900292e+39,56330.260046428157
33728,star,0.39297693342454504,0.93635045589468313,0.56504140080843401,4.0058543594961359e+51,1.6019271504648316e+52,1.0647438873164697e+52,2.2344550667858467e+51,2.869441073396077e+49,5.6859923653064506e+48,1.0319182819978849e+46,2.7435740877900292e+39,56330.260046428157
33729,star,0.13702706821091451,0.8102987700036699,0.51917592124808609,4.0058543594961359e+51,1.6019271504648316e+52,1.0647438873164697e+52,2.2344550667858467e+51,2.869441073396077e+49,5.6859923653064506e+48,1.0319182819978849e+46,2.7435740877900292e+39,56330.260046428157
33730,star,0.18663428578571614,0.93173097149074313,0.080959629760894145,4.0058543594961359e+51,1.6019271504648316e+52,1.0647438873164697e+52,2.2344550667858467e+51,2.869441073396077e+49,5.6859923653064506e+48,1.0319182819978849e+46,2.7435740877900292e+39,56330.260046428157
33731,star,0.41752130015313549,0.55969027982212827,0.16154376238420087,4.0058543594961359e+51,1.6019271504648316e+52,1.0647438873164697e+52,2.2344550667858467e+51,2.869441073396077e+49,5.6859923653064506e+48,1.0319182819978849e+46,2.7435740877900292e+39,56330.260046428157
33732,star,0.50205454582719544,0.57889973763720004,0.33986435683046018,4.0058543594961359e+51,1.6019271504648316e+52,1.0647438873164697e+52,2.2344550667858467e+51,2.869441073396077e+49,5.6859923653064506e+48,1.0319182819978849e+46,2.7435740877900292e+39,56330.260046428157
33733,star,0.8178525735768073,0.52161061200571113,0.38914367453546034,4.0058543594961359e+51,1.6019271504648316e+52,1.0647438873164697e+52,2.2344550667858467e+51,2.869441073396077e+49,5.6859923653064506e+48,1.0319182819978849e+46,2.7435740877900292e+39,56330.260046428157
33734,star,0.4452496193774873,0.30874394602949234,0.24053418249695793,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33735,star,0.2723127328781289,0.048838050819456608,0.21430297654804334,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33736,star,0.39831036432946593,0.02693945372029322,0.20301662150463148,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33737,star,0.34460333057303288,0.19880966666106811,0.149390476387399,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33738,star,0.48763983546542461,0.38897781405214393,0.27659169601681138,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33739,star,0.48763812408015916,0.38896131938782968,0.27711786034612196,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33740,star,0.41387760372503507,0.27521883207719006,0.34323388871831528,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33741,star,0.40985880949051678,0.27673499374419075,0.3447757008865085,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33742,star,0.41647262301783794,0.27630987455230149,0.34491800543792656,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33743,star,0.48027895409963972,0.48654502573133235,0.61497717216130554,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33744,star,0.058474980303186076,0.29826288873334045,0.5284727759137765,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33745,star,0.15463210196698191,0.74730655219907649,0.51303953335942853,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33746,star,0.050031415146268757,0.62534466441942904,0.54826908305075095,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33747,star,0.40895216302259452,0.76121091857510315,0.65479701823297598,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33748,star,0.40931919678270562,0.82308599721390285,0.69470225711264222,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33749,star,0.01005146382553118,0.65094961932020146,0.30658527186709045,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33750,star,0.25981892909828169,0.65552580350792677,0.14274968158950954,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33751,star,0.74701207501608824,0.53545104442366653,0.020332210504898255,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33752,star,0.95579292702538554,0.5046285987076311,0.23332907765049979,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33753,star,0.89295876856501655,0.78263117416840444,0.23319650696354391,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33754,star,0.62386386184283327,0.94460808468868163,0.98538163407611368,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33755,star,0.9459496174351546,0.28110467997718297,0.67321125346860256,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33756,star,0.99493487153442295,0.46640913475226198,0.71620800363040615,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33757,star,0.97402026901981309,0.55490354947149367,0.57443854693322016,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
33758,star,0.62354445588517526,0.38823731674689194,0.7247687739513119,3.988042518698551e+51,1.6024094998410046e+52,1.0667558019277892e+52,2.2405223291695991e+51,2.8817037421575958e+49,5.7117653541178623e+48,1.0229709287018225e+46,2.7019178026610166e+39,55924.95223294176
